Customer ID,Age,Gender,Tenure (Years),Region,Monthly Data Usage (MB),Call Duration (Minutes),SMS Sent,M-Pesa Transactions,Customer Service Interactions,Subscription Type,Churn Indicator,Last Month Data Usage (MB),Second Last Month Data Usage (MB),Third Last Month Data Usage (MB),Last Month Call Duration (Minutes),Second Last Month Call Duration (Minutes),Third Last Month Call Duration (Minutes),Last Month SMS Sent,Second Last Month SMS Sent,Third Last Month SMS Sent,Promotions,Payment Method,Data Rate per MB,Call Rate per Minute,SMS Rate per Message,Churn History,Engagement Score,Avg Monthly Data Usage (MB),Avg Call Duration (Minutes),Avg SMS Sent,Monthly Spend,Previous Churn,Churn Probability,Tenure (Months),Customer Interaction Ratio,Region Encoding,Gender Encoding,Promotions Received,High Churn Region
CUST0333,35,Male,5,Nairobi,8203,644,297,191,7,Postpaid,0,9544,3196,760,591,583,179,108,425,430,0,Debit Card,0.05,0.02,0.01,1,9335,4500.0,451.0,321.0,426.00000000000006,1,0.5,60,0.11666666666666667,2,1,0,0
CUST0334,63,Male,5,Kisumu,9431,342,75,115,6,Prepaid,0,7900,7573,6436,140,491,627,279,48,483,1,Credit Card,0.05,0.02,0.01,0,9963,7303.0,419.3333333333333,270.0,479.14,0,0.0,60,0.1,0,1,1,0
CUST0335,35,Female,1,Mombasa,1901,424,187,124,10,Postpaid,0,7306,5536,9877,473,225,259,410,333,239,2,Debit Card,0.05,0.02,0.01,0,2636,7573.0,319.0,327.3333333333333,105.40000000000002,0,0.0,12,0.8333333333333334,1,0,1,0
CUST0336,19,Female,1,Kisumu,3759,570,332,87,3,Prepaid,0,9143,7627,4870,30,585,485,262,439,430,1,Credit Card,0.05,0.02,0.01,1,4748,7213.333333333333,366.6666666666667,377.0,202.67000000000002,1,0.5,12,0.25,0,0,1,0
CUST0337,52,Male,8,Kisumu,4423,510,387,34,7,Postpaid,1,7896,4218,4801,883,818,771,328,174,398,3,Debit Card,0.05,0.02,0.01,0,5354,5638.333333333333,824.0,300.0,235.22,0,0.5,96,0.07291666666666667,0,1,1,0
CUST0338,33,Female,8,Nairobi,4714,856,486,189,4,Postpaid,0,7838,6275,7707,934,168,4,362,391,427,3,Mobile Money,0.05,0.02,0.01,1,6245,7273.333333333333,368.6666666666667,393.3333333333333,257.68,1,0.5,96,0.041666666666666664,2,0,1,0
CUST0339,58,Female,6,Kisumu,3727,1000,245,0,9,Postpaid,0,5741,8410,6319,62,760,296,354,310,231,4,Mobile Money,0.05,0.02,0.01,0,4972,6823.333333333333,372.6666666666667,298.3333333333333,208.8,0,0.0,72,0.125,0,0,1,0
CUST0340,53,Male,4,Kisumu,3245,181,129,152,8,Prepaid,0,7894,3193,9558,559,791,619,377,471,231,1,Debit Card,0.05,0.02,0.01,0,3707,6881.666666666667,656.3333333333334,359.6666666666667,167.16,0,0.0,48,0.16666666666666666,0,1,1,0
CUST0341,50,Female,2,Nakuru,6591,457,473,172,9,Postpaid,0,6937,1125,592,86,999,854,267,273,241,0,Credit Card,0.05,0.02,0.01,1,7693,2884.6666666666665,646.3333333333334,260.3333333333333,343.42,1,0.5,24,0.375,3,0,0,0
CUST0342,21,Female,2,Nakuru,4366,917,314,176,4,Prepaid,0,5195,4208,5661,303,151,359,340,34,189,1,Debit Card,0.05,0.02,0.01,0,5773,5021.333333333333,271.0,187.66666666666666,239.78,0,0.0,24,0.16666666666666666,3,0,1,0
CUST0343,50,Female,9,Mombasa,6318,850,410,125,0,Postpaid,0,3088,7359,8132,60,223,116,258,216,389,2,Cash,0.05,0.02,0.01,1,7703,6193.0,133.0,287.6666666666667,337.00000000000006,1,0.5,108,0.0,1,0,1,0
CUST0344,31,Male,5,Nakuru,2722,832,282,88,8,Postpaid,0,2282,9453,6708,395,503,356,334,208,228,3,Cash,0.05,0.02,0.01,0,3924,6147.666666666667,418.0,256.6666666666667,155.56,0,0.0,60,0.13333333333333333,3,1,1,0
CUST0345,38,Male,4,Nakuru,3292,63,78,143,4,Postpaid,1,6447,8192,9056,333,736,956,84,159,65,3,Credit Card,0.05,0.02,0.01,1,3576,7898.333333333333,675.0,102.66666666666667,166.64000000000001,1,1.0,48,0.08333333333333333,3,1,1,0
CUST0346,65,Male,10,Nakuru,4563,838,71,146,5,Postpaid,0,7094,6898,5416,951,549,842,9,407,459,1,Debit Card,0.05,0.02,0.01,0,5618,6469.333333333333,780.6666666666666,291.6666666666667,245.62,0,0.0,120,0.041666666666666664,3,1,1,0
CUST0347,37,Female,1,Nakuru,2024,259,262,150,3,Postpaid,0,4020,7752,4218,785,43,438,288,6,377,1,Debit Card,0.05,0.02,0.01,1,2695,5330.0,422.0,223.66666666666666,109.0,1,0.5,12,0.25,3,0,1,0
CUST0348,25,Female,7,Nairobi,8724,192,190,24,5,Postpaid,0,3718,2055,6625,410,696,330,301,268,387,5,Mobile Money,0.05,0.02,0.01,1,9130,4132.666666666667,478.6666666666667,318.6666666666667,441.94,1,0.5,84,0.05952380952380952,2,0,1,0
CUST0349,24,Male,3,Nakuru,6698,654,366,15,7,Prepaid,0,4257,9367,2424,283,503,524,58,125,278,1,Credit Card,0.05,0.02,0.01,1,7733,5349.333333333333,436.6666666666667,153.66666666666666,351.64000000000004,1,0.5,36,0.19444444444444445,3,1,1,0
CUST0350,20,Female,6,Nairobi,4525,615,374,181,2,Prepaid,0,4516,4687,3595,465,954,653,307,474,268,5,Cash,0.05,0.02,0.01,1,5695,4266.0,690.6666666666666,349.6666666666667,242.29000000000002,1,0.5,72,0.027777777777777776,2,0,1,0
CUST0351,34,Female,5,Nairobi,3066,971,429,72,4,Prepaid,0,3337,8267,7183,79,240,187,261,367,208,2,Cash,0.05,0.02,0.01,0,4538,6262.333333333333,168.66666666666666,278.6666666666667,177.01000000000002,0,0.0,60,0.06666666666666667,2,0,1,0
CUST0352,50,Female,5,Nakuru,3303,405,62,128,1,Postpaid,0,6500,536,5681,691,929,967,385,324,414,2,Credit Card,0.05,0.02,0.01,1,3898,4239.0,862.3333333333334,374.3333333333333,173.87,1,0.5,60,0.016666666666666666,3,0,1,0
CUST0353,65,Female,5,Kisumu,4209,725,487,41,1,Prepaid,0,7534,2287,3038,783,842,280,284,355,15,0,Cash,0.05,0.02,0.01,0,5462,4286.333333333333,635.0,218.0,229.82000000000002,0,0.0,60,0.016666666666666666,0,0,0,0
CUST0354,29,Female,1,Nairobi,6655,753,379,146,6,Postpaid,0,7809,6783,9988,76,350,510,118,89,296,1,Credit Card,0.05,0.02,0.01,0,7933,8193.333333333334,312.0,167.66666666666666,351.6,0,0.0,12,0.5,2,0,1,0
CUST0355,68,Male,1,Kisumu,1219,942,11,161,9,Prepaid,0,4739,8560,2776,953,721,465,167,41,473,0,Cash,0.05,0.02,0.01,1,2333,5358.333333333333,713.0,227.0,79.9,1,0.5,12,0.75,0,1,0,0
CUST0356,39,Female,3,Kisumu,7016,720,140,79,9,Prepaid,1,4928,8565,8694,732,22,114,352,364,219,4,Cash,0.05,0.02,0.01,1,7955,7395.666666666667,289.3333333333333,311.6666666666667,366.59999999999997,1,1.0,36,0.25,0,0,1,0
CUST0357,39,Male,10,Nakuru,5079,92,253,103,10,Postpaid,0,4650,4380,1410,904,635,939,188,158,256,2,Credit Card,0.05,0.02,0.01,0,5527,3480.0,826.0,200.66666666666666,258.32,0,0.0,120,0.08333333333333333,3,1,1,0
CUST0358,63,Female,4,Mombasa,1472,429,42,182,9,Postpaid,1,1946,6432,806,793,597,235,451,201,366,3,Credit Card,0.05,0.02,0.01,0,2125,3061.3333333333335,541.6666666666666,339.3333333333333,82.60000000000001,0,0.5,48,0.1875,1,0,1,0
CUST0359,47,Male,5,Nakuru,4218,653,16,145,5,Prepaid,1,6968,8828,7075,539,42,337,250,365,267,5,Cash,0.05,0.02,0.01,0,5032,7623.666666666667,306.0,294.0,224.12,0,0.5,60,0.08333333333333333,3,1,1,0
CUST0360,55,Female,2,Mombasa,7895,433,62,33,3,Prepaid,0,6290,6833,4731,360,465,521,323,281,228,4,Cash,0.05,0.02,0.01,1,8423,5951.333333333333,448.6666666666667,277.3333333333333,404.03000000000003,1,0.5,24,0.125,1,0,1,0
CUST0361,55,Male,8,Mombasa,4902,403,252,88,4,Prepaid,0,4675,6259,6528,76,39,198,412,469,118,3,Mobile Money,0.05,0.02,0.01,1,5645,5820.666666666667,104.33333333333333,333.0,255.68000000000004,1,0.5,96,0.041666666666666664,1,1,1,0
CUST0362,62,Female,2,Nakuru,5052,433,464,124,0,Prepaid,0,5580,6985,7158,508,302,763,228,331,439,4,Debit Card,0.05,0.02,0.01,0,6073,6574.333333333333,524.3333333333334,332.6666666666667,265.90000000000003,0,0.0,24,0.0,3,0,1,0
CUST0363,68,Male,9,Nakuru,2707,111,375,44,6,Postpaid,1,1364,5567,6836,163,680,49,189,287,177,0,Credit Card,0.05,0.02,0.01,0,3237,4589.0,297.3333333333333,217.66666666666666,141.32,0,0.5,108,0.05555555555555555,3,1,0,0
CUST0364,25,Female,2,Mombasa,4926,928,291,133,7,Prepaid,0,7360,1161,1372,8,174,939,315,90,19,0,Credit Card,0.05,0.02,0.01,0,6278,3297.6666666666665,373.6666666666667,141.33333333333334,267.77000000000004,0,0.0,24,0.2916666666666667,1,0,0,0
CUST0365,44,Male,9,Nakuru,7419,374,468,20,8,Postpaid,0,9163,8473,1641,174,998,141,123,480,449,5,Debit Card,0.05,0.02,0.01,1,8281,6425.666666666667,437.6666666666667,350.6666666666667,383.11000000000007,1,0.5,108,0.07407407407407407,3,1,1,0
CUST0366,44,Female,7,Mombasa,9335,58,7,121,7,Postpaid,0,6717,6886,1165,461,531,782,83,124,35,2,Mobile Money,0.05,0.02,0.01,0,9521,4922.666666666667,591.3333333333334,80.66666666666667,467.98,0,0.0,84,0.08333333333333333,1,0,1,0
CUST0367,51,Male,8,Kisumu,8886,42,324,69,4,Prepaid,1,6172,8387,8900,306,460,527,296,500,334,5,Cash,0.05,0.02,0.01,0,9321,7819.666666666667,431.0,376.6666666666667,448.38,0,0.5,96,0.041666666666666664,0,1,1,0
CUST0368,38,Male,2,Nakuru,9180,206,89,95,2,Postpaid,0,2002,914,1451,587,620,513,214,125,421,3,Cash,0.05,0.02,0.01,0,9570,1455.6666666666667,573.3333333333334,253.33333333333334,464.01,0,0.0,24,0.08333333333333333,3,1,1,0
CUST0369,47,Female,7,Kisumu,2704,779,207,104,9,Prepaid,1,5184,7350,9749,244,192,669,236,51,405,4,Mobile Money,0.05,0.02,0.01,0,3794,7427.666666666667,368.3333333333333,230.66666666666666,152.85000000000002,0,0.5,84,0.10714285714285714,0,0,1,0
CUST0370,50,Female,6,Nairobi,5845,295,291,47,10,Postpaid,0,1910,9034,5222,121,243,29,465,403,107,5,Mobile Money,0.05,0.02,0.01,1,6478,5388.666666666667,131.0,325.0,301.06,1,0.5,72,0.1388888888888889,2,0,1,0
CUST0371,45,Male,4,Kisumu,3776,117,283,38,8,Postpaid,0,4270,3229,4508,184,835,81,112,102,188,1,Debit Card,0.05,0.02,0.01,0,4214,4002.3333333333335,366.6666666666667,134.0,193.97000000000003,0,0.0,48,0.16666666666666666,0,1,1,0
CUST0372,64,Female,7,Kisumu,1602,531,117,30,5,Prepaid,0,5159,4397,7155,31,279,30,216,360,177,1,Debit Card,0.05,0.02,0.01,1,2280,5570.333333333333,113.33333333333333,251.0,91.89000000000001,1,0.5,84,0.05952380952380952,0,0,1,0
CUST0373,50,Male,4,Mombasa,5743,221,348,9,4,Postpaid,0,4501,2669,6690,997,739,747,320,423,95,2,Cash,0.05,0.02,0.01,1,6321,4620.0,827.6666666666666,279.3333333333333,295.05000000000007,1,0.5,48,0.08333333333333333,1,1,1,0
CUST0374,22,Male,2,Kisumu,7114,165,174,29,2,Postpaid,0,3983,2378,1271,962,35,332,245,186,314,5,Mobile Money,0.05,0.02,0.01,0,7482,2544.0,443.0,248.33333333333334,360.74000000000007,0,0.0,24,0.08333333333333333,0,1,1,0
CUST0375,65,Male,10,Nakuru,9933,642,75,17,5,Prepaid,0,5062,6954,4530,761,556,659,447,204,19,3,Mobile Money,0.05,0.02,0.01,1,10667,5515.333333333333,658.6666666666666,223.33333333333334,510.24,1,0.5,120,0.041666666666666664,3,1,1,0
CUST0376,36,Female,7,Mombasa,9207,155,100,187,2,Postpaid,1,1098,5070,8359,568,897,176,334,13,163,1,Cash,0.05,0.02,0.01,0,9649,4842.333333333333,547.0,170.0,464.45000000000005,0,0.5,84,0.023809523809523808,1,0,1,0
CUST0377,21,Male,8,Nairobi,5723,183,413,87,9,Postpaid,0,9683,2015,1021,309,539,369,318,427,381,2,Cash,0.05,0.02,0.01,0,6406,4239.666666666667,405.6666666666667,375.3333333333333,293.94000000000005,0,0.0,96,0.09375,2,1,1,0
CUST0378,52,Male,2,Nakuru,9084,89,150,124,5,Prepaid,1,3541,1074,3855,371,153,546,481,103,96,5,Cash,0.05,0.02,0.01,0,9447,2823.3333333333335,356.6666666666667,226.66666666666666,457.48,0,0.5,24,0.20833333333333334,3,1,1,0
CUST0379,66,Female,5,Nairobi,1130,93,399,72,3,Prepaid,0,8660,3367,1900,655,22,534,431,116,142,2,Cash,0.05,0.02,0.01,0,1694,4642.333333333333,403.6666666666667,229.66666666666666,62.35,0,0.0,60,0.05,2,0,1,0
CUST0380,34,Female,1,Kisumu,9671,12,269,14,1,Postpaid,1,6891,4044,4223,829,718,105,403,469,61,3,Cash,0.05,0.02,0.01,0,9966,5052.666666666667,550.6666666666666,311.0,486.48,0,0.5,12,0.08333333333333333,0,0,1,0
CUST0381,61,Female,7,Nakuru,7183,972,457,3,7,Postpaid,0,7787,4977,7079,595,931,96,373,465,241,1,Debit Card,0.05,0.02,0.01,1,8615,6614.333333333333,540.6666666666666,359.6666666666667,383.16,1,0.5,84,0.08333333333333333,3,0,1,0
CUST0382,45,Female,8,Nakuru,777,833,70,190,3,Postpaid,1,566,571,3747,991,90,229,36,303,237,1,Cash,0.05,0.02,0.01,1,1870,1628.0,436.6666666666667,192.0,56.21000000000001,1,1.0,96,0.03125,3,0,1,0
CUST0383,47,Male,6,Nairobi,732,804,492,167,8,Prepaid,1,8623,3480,2358,55,389,226,63,92,130,1,Mobile Money,0.05,0.02,0.01,0,2195,4820.333333333333,223.33333333333334,95.0,57.60000000000001,0,0.5,72,0.1111111111111111,2,1,1,0
CUST0384,46,Male,5,Nakuru,6190,944,179,8,6,Postpaid,0,3250,9809,5281,790,930,370,218,426,92,0,Credit Card,0.05,0.02,0.01,1,7321,6113.333333333333,696.6666666666666,245.33333333333334,330.17,1,0.5,60,0.1,3,1,0,0
CUST0385,63,Male,6,Nakuru,8159,741,123,108,1,Postpaid,0,9161,5992,4564,272,358,99,341,143,494,1,Debit Card,0.05,0.02,0.01,0,9131,6572.333333333333,243.0,326.0,424.00000000000006,0,0.0,72,0.013888888888888888,3,1,1,0
CUST0386,70,Male,2,Nakuru,525,833,380,136,3,Postpaid,0,7306,5259,2898,463,549,444,498,109,90,4,Mobile Money,0.05,0.02,0.01,1,1874,5154.333333333333,485.3333333333333,232.33333333333334,46.709999999999994,1,0.5,24,0.125,3,1,1,0
CUST0387,23,Female,1,Kisumu,7968,803,292,153,4,Postpaid,0,6929,8584,642,677,930,467,388,162,132,0,Credit Card,0.05,0.02,0.01,1,9216,5385.0,691.3333333333334,227.33333333333334,417.38000000000005,1,0.5,12,0.3333333333333333,0,0,0,0
CUST0388,52,Male,7,Nairobi,6910,437,284,131,2,Postpaid,1,8623,539,5562,455,227,54,33,52,122,5,Debit Card,0.05,0.02,0.01,0,7762,4908.0,245.33333333333334,69.0,357.08,0,0.5,84,0.023809523809523808,2,1,1,0
CUST0389,58,Male,7,Nakuru,9152,537,194,15,8,Postpaid,0,2131,5873,3969,978,201,194,38,417,439,0,Cash,0.05,0.02,0.01,1,9898,3991.0,457.6666666666667,298.0,470.28000000000003,1,0.5,84,0.09523809523809523,3,1,0,0
CUST0390,54,Female,10,Mombasa,4264,586,398,142,4,Prepaid,0,6952,8065,4195,669,349,519,66,2,414,0,Debit Card,0.05,0.02,0.01,1,5390,6404.0,512.3333333333334,160.66666666666666,228.9,1,0.5,120,0.03333333333333333,1,0,0,0
CUST0391,41,Male,10,Mombasa,7099,967,227,98,1,Prepaid,0,1274,2400,1217,248,820,423,208,67,341,0,Cash,0.05,0.02,0.01,1,8391,1630.3333333333333,497.0,205.33333333333334,376.56,1,0.5,120,0.008333333333333333,1,1,0,0
CUST0392,46,Male,2,Mombasa,5602,875,430,120,10,Postpaid,1,6607,2717,1142,697,1000,314,317,245,418,2,Cash,0.05,0.02,0.01,0,7027,3488.6666666666665,670.3333333333334,326.6666666666667,301.90000000000003,0,0.5,24,0.4166666666666667,1,1,1,0
CUST0393,66,Male,2,Mombasa,7506,935,429,51,2,Postpaid,1,8304,5296,3048,993,765,127,343,388,117,4,Cash,0.05,0.02,0.01,1,8921,5549.333333333333,628.3333333333334,282.6666666666667,398.29,1,1.0,24,0.08333333333333333,1,1,1,0
CUST0394,63,Male,1,Kisumu,3983,810,435,68,8,Prepaid,0,4519,5106,9061,77,37,31,151,137,454,3,Credit Card,0.05,0.02,0.01,1,5296,6228.666666666667,48.333333333333336,247.33333333333334,219.7,1,0.5,12,0.6666666666666666,0,1,1,0
CUST0395,70,Male,10,Nakuru,2494,149,274,4,6,Prepaid,0,1429,1783,4150,533,732,92,386,307,197,1,Debit Card,0.05,0.02,0.01,1,2921,2454.0,452.3333333333333,296.6666666666667,130.42000000000002,1,0.5,120,0.05,3,1,1,0
CUST0396,48,Male,8,Nairobi,9182,659,460,19,1,Prepaid,0,3512,9275,8049,107,499,518,364,412,281,0,Cash,0.05,0.02,0.01,1,10320,6945.333333333333,374.6666666666667,352.3333333333333,476.88000000000005,1,0.5,96,0.010416666666666666,2,1,0,0
CUST0397,52,Female,8,Nakuru,1572,7,105,78,8,Postpaid,0,5524,9150,9478,272,698,257,198,351,373,3,Mobile Money,0.05,0.02,0.01,1,1762,8050.666666666667,409.0,307.3333333333333,79.79,1,0.5,96,0.08333333333333333,3,0,1,0
CUST0398,50,Female,1,Kisumu,7207,28,20,145,3,Postpaid,0,6764,1315,1449,763,42,852,88,286,0,2,Debit Card,0.05,0.02,0.01,1,7400,3176.0,552.3333333333334,124.66666666666667,361.11,1,0.5,12,0.25,0,0,1,0
CUST0399,69,Male,8,Mombasa,715,295,63,110,8,Postpaid,0,8473,3011,5944,14,870,901,247,65,210,3,Mobile Money,0.05,0.02,0.01,1,1183,5809.333333333333,595.0,174.0,42.28,1,0.5,96,0.08333333333333333,1,1,1,0
CUST0400,38,Male,9,Kisumu,8105,985,164,1,1,Postpaid,0,5229,746,1021,369,625,219,322,459,262,0,Credit Card,0.05,0.02,0.01,1,9255,2332.0,404.3333333333333,347.6666666666667,426.59,1,0.5,108,0.009259259259259259,0,1,0,0
CUST0401,49,Female,4,Nakuru,3106,925,26,92,9,Prepaid,0,8461,5325,7132,303,771,751,78,346,419,5,Credit Card,0.05,0.02,0.01,1,4149,6972.666666666667,608.3333333333334,281.0,174.06,1,0.5,48,0.1875,3,0,1,0
CUST0402,40,Male,1,Nairobi,8850,720,310,12,3,Prepaid,0,3319,7016,6548,671,516,105,476,324,331,4,Debit Card,0.05,0.02,0.01,0,9892,5627.666666666667,430.6666666666667,377.0,460.0,0,0.0,12,0.25,2,1,1,0
CUST0403,50,Male,1,Kisumu,5281,639,499,3,4,Prepaid,0,7155,916,854,204,67,547,433,420,211,3,Credit Card,0.05,0.02,0.01,1,6422,2975.0,272.6666666666667,354.6666666666667,281.82000000000005,1,0.5,12,0.3333333333333333,0,1,1,0
CUST0404,20,Male,3,Nairobi,3813,339,284,169,1,Prepaid,0,1684,7202,1982,980,739,415,284,154,86,0,Credit Card,0.05,0.02,0.01,1,4605,3622.6666666666665,711.3333333333334,174.66666666666666,200.27,1,0.5,36,0.027777777777777776,2,1,0,0
CUST0405,35,Female,5,Kisumu,8263,627,147,108,9,Postpaid,0,8980,4217,7494,112,122,556,329,86,152,0,Debit Card,0.05,0.02,0.01,1,9145,6897.0,263.3333333333333,189.0,427.1600000000001,1,0.5,60,0.15,0,0,0,0
CUST0406,42,Male,5,Nairobi,6439,438,280,73,0,Postpaid,0,6843,607,2715,679,684,809,31,32,349,1,Mobile Money,0.05,0.02,0.01,1,7230,3388.3333333333335,724.0,137.33333333333334,333.51000000000005,1,0.5,60,0.0,2,1,1,0
CUST0407,59,Female,9,Nairobi,2795,143,325,188,6,Prepaid,0,1027,9530,5216,864,335,308,86,67,186,5,Cash,0.05,0.02,0.01,1,3451,5257.666666666667,502.3333333333333,113.0,145.86,1,0.5,108,0.05555555555555555,2,0,1,0
CUST0408,48,Male,10,Mombasa,6185,941,318,94,9,Prepaid,0,1416,5013,9119,252,152,365,38,186,60,1,Debit Card,0.05,0.02,0.01,0,7538,5182.666666666667,256.3333333333333,94.66666666666667,331.25,0,0.0,120,0.075,1,1,1,0
CUST0409,20,Female,2,Nairobi,2196,829,163,104,0,Prepaid,0,4074,1921,6321,440,973,520,392,191,284,5,Debit Card,0.05,0.02,0.01,0,3292,4105.333333333333,644.3333333333334,289.0,128.01000000000002,0,0.0,24,0.0,2,0,1,0
CUST0410,57,Female,2,Mombasa,2446,746,385,7,10,Prepaid,1,3819,7783,3037,185,778,458,100,212,94,4,Cash,0.05,0.02,0.01,0,3584,4879.666666666667,473.6666666666667,135.33333333333334,141.07,0,0.5,24,0.4166666666666667,1,0,1,0
CUST0411,63,Male,6,Nakuru,3283,518,405,66,10,Prepaid,0,1906,755,6839,858,668,598,243,87,273,1,Mobile Money,0.05,0.02,0.01,0,4272,3166.6666666666665,708.0,201.0,178.56,0,0.0,72,0.1388888888888889,3,1,1,0
CUST0412,41,Female,9,Nakuru,4144,975,223,190,7,Postpaid,0,1741,7748,9236,226,161,369,231,427,40,4,Cash,0.05,0.02,0.01,1,5532,6241.666666666667,252.0,232.66666666666666,228.93,1,0.5,108,0.06481481481481481,3,0,1,0
CUST0413,67,Male,1,Mombasa,5741,44,271,109,2,Postpaid,0,5706,9529,5419,527,213,330,397,350,146,2,Cash,0.05,0.02,0.01,1,6165,6884.666666666667,356.6666666666667,297.6666666666667,290.64,1,0.5,12,0.16666666666666666,1,1,1,0
CUST0414,49,Female,9,Mombasa,6920,954,145,8,9,Prepaid,0,7749,3462,7575,667,909,688,67,107,245,2,Mobile Money,0.05,0.02,0.01,1,8027,6262.0,754.6666666666666,139.66666666666666,366.53,1,0.5,108,0.08333333333333333,1,0,1,0
CUST0415,64,Male,9,Kisumu,8057,238,452,116,5,Prepaid,0,3633,2782,4265,353,375,641,191,239,131,5,Mobile Money,0.05,0.02,0.01,0,8863,3560.0,456.3333333333333,187.0,412.13,0,0.0,108,0.046296296296296294,0,1,1,0
CUST0416,39,Male,9,Kisumu,3145,951,437,10,6,Prepaid,0,1298,9244,9350,622,919,706,403,215,448,5,Cash,0.05,0.02,0.01,0,4543,6630.666666666667,749.0,355.3333333333333,180.64000000000001,0,0.0,108,0.05555555555555555,0,1,1,0
CUST0417,40,Female,5,Kisumu,7089,943,355,98,9,Postpaid,0,2023,8872,7582,0,442,10,27,176,296,1,Cash,0.05,0.02,0.01,0,8485,6159.0,150.66666666666666,166.33333333333334,376.86000000000007,0,0.0,60,0.15,0,0,1,0
CUST0418,19,Male,9,Nakuru,6853,154,29,41,0,Postpaid,0,7709,1977,3327,552,422,817,269,52,122,2,Debit Card,0.05,0.02,0.01,0,7077,4337.666666666667,597.0,147.66666666666666,346.02000000000004,0,0.0,108,0.0,3,1,1,0
CUST0419,44,Male,4,Kisumu,2432,180,44,140,5,Postpaid,0,5428,9262,2558,559,537,506,427,329,142,3,Mobile Money,0.05,0.02,0.01,1,2796,5749.333333333333,534.0,299.3333333333333,125.64,1,0.5,48,0.10416666666666667,0,1,1,0
CUST0420,59,Female,2,Nairobi,2257,214,274,163,6,Prepaid,0,3388,5452,8249,926,938,418,225,48,181,3,Credit Card,0.05,0.02,0.01,1,2908,5696.333333333333,760.6666666666666,151.33333333333334,119.87,1,0.5,24,0.25,2,0,1,0
CUST0421,19,Male,6,Nairobi,5585,87,470,119,5,Postpaid,0,3190,6380,1230,419,803,121,76,368,191,3,Mobile Money,0.05,0.02,0.01,0,6261,3600.0,447.6666666666667,211.66666666666666,285.69,0,0.0,72,0.06944444444444445,2,1,1,0
CUST0422,43,Male,4,Kisumu,6137,255,33,140,3,Prepaid,0,4591,6092,2332,619,934,910,222,113,455,2,Cash,0.05,0.02,0.01,1,6565,4338.333333333333,821.0,263.3333333333333,312.28000000000003,1,0.5,48,0.0625,0,1,1,0
CUST0423,34,Female,6,Nairobi,1616,510,140,11,0,Postpaid,0,7782,7591,9100,160,700,234,480,449,398,3,Cash,0.05,0.02,0.01,0,2277,8157.666666666667,364.6666666666667,442.3333333333333,92.40000000000002,0,0.0,72,0.0,2,0,1,0
CUST0424,57,Female,3,Nakuru,992,72,426,36,10,Postpaid,1,9933,1091,7005,160,911,330,371,94,206,4,Cash,0.05,0.02,0.01,0,1526,6009.666666666667,467.0,223.66666666666666,55.3,0,0.5,36,0.2777777777777778,3,0,1,0
CUST0425,50,Male,6,Nairobi,9311,930,317,73,8,Postpaid,0,6749,6777,7670,870,633,542,166,446,433,0,Cash,0.05,0.02,0.01,0,10631,7065.333333333333,681.6666666666666,348.3333333333333,487.32000000000005,0,0.0,72,0.1111111111111111,2,1,0,0
CUST0426,26,Male,2,Nakuru,8388,178,373,72,3,Prepaid,0,1190,2760,4679,127,229,347,283,24,230,5,Credit Card,0.05,0.02,0.01,0,9011,2876.3333333333335,234.33333333333334,179.0,426.69000000000005,0,0.0,24,0.125,3,1,1,0
CUST0427,60,Female,2,Mombasa,6974,211,220,51,6,Prepaid,1,9219,847,6799,721,58,957,191,131,21,1,Mobile Money,0.05,0.02,0.01,1,7456,5621.666666666667,578.6666666666666,114.33333333333333,355.12000000000006,1,1.0,24,0.25,1,0,1,0
CUST0428,65,Female,9,Mombasa,5458,804,355,198,6,Postpaid,0,1995,8857,8330,150,95,411,88,178,401,4,Credit Card,0.05,0.02,0.01,1,6815,6394.0,218.66666666666666,222.33333333333334,292.53000000000003,1,0.5,108,0.05555555555555555,1,0,1,0
CUST0429,56,Male,7,Mombasa,9967,233,21,129,1,Prepaid,0,1392,5532,5302,443,261,223,31,394,79,3,Credit Card,0.05,0.02,0.01,0,10350,4075.3333333333335,309.0,168.0,503.22,0,0.0,84,0.011904761904761904,1,1,1,0
CUST0430,46,Female,3,Mombasa,3243,464,179,55,0,Prepaid,0,9078,4943,6557,766,353,152,136,144,129,0,Cash,0.05,0.02,0.01,0,3941,6859.333333333333,423.6666666666667,136.33333333333334,173.22,0,0.0,36,0.0,1,0,0,0
CUST0431,59,Male,1,Nairobi,8366,750,435,59,7,Prepaid,1,9941,9274,7115,470,311,211,155,363,291,1,Credit Card,0.05,0.02,0.01,1,9610,8776.666666666666,330.6666666666667,269.6666666666667,437.65000000000003,1,1.0,12,0.5833333333333334,2,1,1,0
CUST0432,43,Male,8,Kisumu,7660,222,366,22,7,Prepaid,1,6373,7369,7262,462,135,91,249,449,275,4,Cash,0.05,0.02,0.01,1,8270,7001.333333333333,229.33333333333334,324.3333333333333,391.1,1,1.0,96,0.07291666666666667,0,1,1,0
CUST0433,52,Male,6,Nairobi,5951,630,419,102,6,Prepaid,0,5003,6196,6043,729,861,920,94,197,399,1,Cash,0.05,0.02,0.01,0,7102,5747.333333333333,836.6666666666666,230.0,314.34000000000003,0,0.0,72,0.08333333333333333,2,1,1,0
